pgn,game_id,ply,side,san,best_san,loss_cp,class,accuracy
UCT_RAVE_vs_STOCKFISH.pgn,637,28,W,Kh1,b4,0,ok,100.0
UCT_RAVE_vs_STOCKFISH.pgn,637,29,B,fxe3,dxe3,124,mistake,61.7
UCT_RAVE_vs_STOCKFISH.pgn,638,0,W,h4,e4,67,inaccuracy,74.9
UCT_RAVE_vs_STOCKFISH.pgn,638,1,B,g6,e5,79,inaccuracy,71.7
UCT_RAVE_vs_STOCKFISH.pgn,638,2,W,Rh3,h5,151,mistake,57.0
UCT_RAVE_vs_STOCKFISH.pgn,638,3,B,e5,d5,55,inaccuracy,78.4
UCT_RAVE_vs_STOCKFISH.pgn,638,4,W,Rg3,d4,45,ok,81.6
UCT_RAVE_vs_STOCKFISH.pgn,638,5,B,Nf6,Bg7,92,inaccuracy,68.5
UCT_RAVE_vs_STOCKFISH.pgn,638,6,W,Rxg6,Nc3,356,blunder,36.0
UCT_RAVE_vs_STOCKFISH.pgn,638,7,B,Nc6,hxg6,439,blunder,31.3
UCT_RAVE_vs_STOCKFISH.pgn,638,8,W,Rg8,Rg3,455,blunder,30.5
UCT_RAVE_vs_STOCKFISH.pgn,638,9,B,Rxg8,Rxg8,0,ok,100.0
UCT_RAVE_vs_STOCKFISH.pgn,638,10,W,Nh3,b3,23,ok,89.7
UCT_RAVE_vs_STOCKFISH.pgn,638,11,B,Rg6,d5,0,ok,100.0
UCT_RAVE_vs_STOCKFISH.pgn,638,12,W,Ng5,e4,131,mistake,60.4
UCT_RAVE_vs_STOCKFISH.pgn,638,13,B,d6,h6,81,inaccuracy,71.2
UCT_RAVE_vs_STOCKFISH.pgn,638,14,W,Na3,Nc3,143,mistake,58.3
UCT_RAVE_vs_STOCKFISH.pgn,638,15,B,a6,d5,53,inaccuracy,79.1
UCT_RAVE_vs_STOCKFISH.pgn,638,16,W,Nxh7,d4,108,mistake,64.9
UCT_RAVE_vs_STOCKFISH.pgn,638,17,B,d5,Nxh7,39,ok,83.7
UCT_RAVE_vs_STOCKFISH.pgn,638,18,W,Nxf8,Nxf8,0,ok,100.0
UCT_RAVE_vs_STOCKFISH.pgn,638,19,B,Kxf8,Rg8,0,ok,100.0
UCT_RAVE_vs_STOCKFISH.pgn,638,20,W,Nb5,d3,99,inaccuracy,66.9
UCT_RAVE_vs_STOCKFISH.pgn,638,21,B,Ne4,axb5,130,mistake,60.6
UCT_RAVE_vs_STOCKFISH.pgn,638,22,W,Nxc7,h5,58,inaccuracy,77.5
UCT_RAVE_vs_STOCKFISH.pgn,638,23,B,Ra7,Qxc7,188,mistake,51.5
UCT_RAVE_vs_STOCKFISH.pgn,638,24,W,Ne8,Nxd5,182,mistake,52.4
UCT_RAVE_vs_STOCKFISH.pgn,638,25,B,Ra8,Qxh4,188,mistake,51.5
UCT_RAVE_vs_STOCKFISH.pgn,638,26,W,Nc7,d3,72,inaccuracy,73.5
UCT_RAVE_vs_STOCKFISH.pgn,638,27,B,Qxh4,Nxf2,0,ok,100.0
UCT_RAVE_vs_STOCKFISH.pgn,638,28,W,Ne8,Ne6+,0,ok,100.0
UCT_RAVE_vs_STOCKFISH.pgn,638,29,B,Qxf2#,Qxf2#,200000,blunder,0.1
UCT_RAVE_vs_STOCKFISH.pgn,639,0,W,f4,e4,72,inaccuracy,73.5
UCT_RAVE_vs_STOCKFISH.pgn,639,1,B,a5,d5,117,mistake,63.1
UCT_RAVE_vs_STOCKFISH.pgn,639,2,W,d3,e4,45,ok,81.6
UCT_RAVE_vs_STOCKFISH.pgn,639,3,B,e6,d5,25,ok,88.9
UCT_RAVE_vs_STOCKFISH.pgn,639,4,W,Na3,e4,79,inaccuracy,71.7
UCT_RAVE_vs_STOCKFISH.pgn,639,5,B,Nh6,d5,43,ok,82.3
UCT_RAVE_vs_STOCKFISH.pgn,639,6,W,Nb5,Nf3,59,inaccuracy,77.2
UCT_RAVE_vs_STOCKFISH.pgn,639,7,B,d5,Be7,2,ok,99.0
UCT_RAVE_vs_STOCKFISH.pgn,639,8,W,Nxc7+,e4,449,blunder,30.8
UCT_RAVE_vs_STOCKFISH.pgn,639,9,B,Qxc7,Qxc7,0,ok,100.0
UCT_RAVE_vs_STOCKFISH.pgn,639,10,W,Nh3,g3,0,ok,100.0
UCT_RAVE_vs_STOCKFISH.pgn,639,11,B,a4,a4,0,ok,100.0
UCT_RAVE_vs_STOCKFISH.pgn,639,12,W,Kd2,e3,116,mistake,63.3
UCT_RAVE_vs_STOCKFISH.pgn,639,13,B,a3,Be7,0,ok,100.0
UCT_RAVE_vs_STOCKFISH.pgn,639,14,W,Ng5,e3,61,inaccuracy,76.6
UCT_RAVE_vs_STOCKFISH.pgn,639,15,B,d4,Ng4,26,ok,88.5
UCT_RAVE_vs_STOCKFISH.pgn,639,16,W,Nxf7,Ne4,54,inaccuracy,78.7
UCT_RAVE_vs_STOCKFISH.pgn,639,17,B,Nxf7,Bb4+,12,ok,94.3
UCT_RAVE_vs_STOCKFISH.pgn,639,18,W,g3,c3,59,inaccuracy,77.2
UCT_RAVE_vs_STOCKFISH.pgn,639,19,B,Nd7,Bb4+,271,blunder,42.5
UCT_RAVE_vs_STOCKFISH.pgn,639,20,W,Bh3,c3,136,mistake,59.5
UCT_RAVE_vs_STOCKFISH.pgn,639,21,B,axb2,Bb4+,234,blunder,46.1
UCT_RAVE_vs_STOCKFISH.pgn,639,22,W,Bxe6,Bxb2,99442,blunder,0.2
UCT_RAVE_vs_STOCKFISH.pgn,639,23,B,Qc3#,Qc3#,200000,blunder,0.1
STOCKFISH_vs_UNIFORM.pgn,640,0,W,h4,e4,67,inaccuracy,74.9
STOCKFISH_vs_UNIFORM.pgn,640,1,B,a5,e5,79,inaccuracy,71.7
STOCKFISH_vs_UNIFORM.pgn,640,2,W,e3,e4,50,inaccuracy,80.0
STOCKFISH_vs_UNIFORM.pgn,640,3,B,Na6,c6,77,inaccuracy,72.2
STOCKFISH_vs_UNIFORM.pgn,640,4,W,Nf3,d4,11,ok,94.8
STOCKFISH_vs_UNIFORM.pgn,640,5,B,c5,Nf6,65,inaccuracy,75.5
STOCKFISH_vs_UNIFORM.pgn,640,6,W,d4,e4,45,ok,81.6
STOCKFISH_vs_UNIFORM.pgn,640,7,B,Qb6,Nf6,65,inaccuracy,75.5
STOCKFISH_vs_UNIFORM.pgn,640,8,W,Nc3,Nc3,0,ok,100.0
STOCKFISH_vs_UNIFORM.pgn,640,9,B,Qb4,e6,149,mistake,57.3
STOCKFISH_vs_UNIFORM.pgn,640,10,W,e4,a3,25,ok,88.9
STOCKFISH_vs_UNIFORM.pgn,640,11,B,Kd8,cxd4,162,mistake,55.2
STOCKFISH_vs_UNIFORM.pgn,640,12,W,Ng5,a3,107,mistake,65.1
STOCKFISH_vs_UNIFORM.pgn,640,13,B,d5,Ke8,140,mistake,58.8
STOCKFISH_vs_UNIFORM.pgn,640,14,W,Nxf7+,a3,0,ok,100.0
STOCKFISH_vs_UNIFORM.pgn,640,15,B,Kd7,Ke8,156,mistake,56.2
STOCKFISH_vs_UNIFORM.pgn,640,16,W,exd5,Bb5+,96,inaccuracy,67.6
STOCKFISH_vs_UNIFORM.pgn,640,17,B,c4,Ke8,235,blunder,46.0
STOCKFISH_vs_UNIFORM.pgn,640,18,W,Bd2,a3,147,mistake,57.6
STOCKFISH_vs_UNIFORM.pgn,640,19,B,h6,Ke8,135,mistake,59.7
STOCKFISH_vs_UNIFORM.pgn,640,20,W,Rb1,Ne5+,64,inaccuracy,75.8
STOCKFISH_vs_UNIFORM.pgn,640,21,B,Qc5,Ke8,291,blunder,40.7
STOCKFISH_vs_UNIFORM.pgn,640,22,W,h5,dxc5,396,blunder,33.6
STOCKFISH_vs_UNIFORM.pgn,640,23,B,Nb4,Qxd4,368,blunder,35.2
STOCKFISH_vs_UNIFORM.pgn,640,24,W,Ne5+,dxc5,153,mistake,56.7
STOCKFISH_vs_UNIFORM.pgn,640,25,B,Kd8,Kd8,217,blunder,48.0
STOCKFISH_vs_UNIFORM.pgn,640,26,W,Nf7+,dxc5,145,mistake,58.0
STOCKFISH_vs_UNIFORM.pgn,640,27,B,Kd7,Ke8,130,mistake,60.6
STOCKFISH_vs_UNIFORM.pgn,640,28,W,Be3,dxc5,201,blunder,49.9
STOCKFISH_vs_UNIFORM.pgn,640,29,B,b5,Qb6,196,mistake,50.5
STOCKFISH_vs_UNIFORM.pgn,640,30,W,dxc5,dxc5,38,ok,84.0
STOCKFISH_vs_UNIFORM.pgn,640,31,B,Nxc2+,Ke8,49,ok,80.3
STOCKFISH_vs_UNIFORM.pgn,640,32,W,Qxc2,Qxc2,0,ok,100.0
STOCKFISH_vs_UNIFORM.pgn,641,0,W,g4,e4,150,mistake,57.1
STOCKFISH_vs_UNIFORM.pgn,641,1,B,g6,d5,74,inaccuracy,73.0
STOCKFISH_vs_UNIFORM.pgn,641,2,W,Bg2,Nc3,27,ok,88.1
STOCKFISH_vs_UNIFORM.pgn,641,3,B,c6,d5,25,ok,88.9
STOCKFISH_vs_UNIFORM.pgn,641,4,W,h3,h3,2,ok,99.0
STOCKFISH_vs_UNIFORM.pgn,641,5,B,b6,h5,82,inaccuracy,70.9
STOCKFISH_vs_UNIFORM.pgn,641,6,W,Nc3,d4,2,ok,99.0
STOCKFISH_vs_UNIFORM.pgn,641,7,B,Ba6,Bb7,32,ok,86.2
STOCKFISH_vs_UNIFORM.pgn,641,8,W,d3,e4,59,inaccuracy,77.2
STOCKFISH_vs_UNIFORM.pgn,641,9,B,f6,Bg7,88,inaccuracy,69.4
STOCKFISH_vs_UNIFORM.pgn,641,10,W,a4,e4,22,ok,90.1
STOCKFISH_vs_UNIFORM.pgn,641,11,B,g5,d5,171,mistake,53.9
STOCKFISH_vs_UNIFORM.pgn,641,12,W,Bd2,h4,65,inaccuracy,75.5
STOCKFISH_vs_UNIFORM.pgn,641,13,B,Bb7,d5,96,inaccuracy,67.6
STOCKFISH_vs_UNIFORM.pgn,641,14,W,d4,d4,24,ok,89.3
STOCKFISH_vs_UNIFORM.pgn,641,15,B,a5,Na6,33,ok,85.8
STOCKFISH_vs_UNIFORM.pgn,641,16,W,e3,h4,48,ok,80.6
STOCKFISH_vs_UNIFORM.pgn,641,17,B,Ra7,Na6,130,mistake,60.6
STOCKFISH_vs_UNIFORM.pgn,641,18,W,e4,h4,27,ok,88.1
STOCKFISH_vs_UNIFORM.pgn,641,19,B,Bg7,e5,47,ok,81.0
STOCKFISH_vs_UNIFORM.pgn,641,20,W,Qf3,h4,35,ok,85.1
STOCKFISH_vs_UNIFORM.pgn,641,21,B,Ba6,e5,44,ok,82.0
STOCKFISH_vs_UNIFORM.pgn,641,22,W,Be3,h4,0,ok,100.0
STOCKFISH_vs_UNIFORM.pgn,641,23,B,Be2,e5,558,blunder,26.4
STOCKFISH_vs_UNIFORM.pgn,641,24,W,Ncxe2,Ngxe2,99,inaccuracy,66.9
STOCKFISH_vs_UNIFORM.pgn,641,25,B,Rb7,b5,71,inaccuracy,73.8
STOCKFISH_vs_UNIFORM.pgn,641,26,W,Bd2,Ng3,74,inaccuracy,73.0
STOCKFISH_vs_UNIFORM.pgn,641,27,B,Na6,h5,30,ok,87.0
STOCKFISH_vs_UNIFORM.pgn,641,28,W,Bc1,Ng3,105,mistake,65.6
STOCKFISH_vs_UNIFORM.pgn,641,29,B,Bf8,Nb4,82,inaccuracy,70.9
STOCKFISH_vs_UNIFORM.pgn,641,30,W,h4,Be3,37,ok,84.4
STOCKFISH_vs_UNIFORM.pgn,641,31,B,f5,h5,168,mistake,54.3
STOCKFISH_vs_UNIFORM.pgn,641,32,W,c3,e5,53,inaccuracy,79.1
STOCKFISH_vs_UNIFORM.pgn,641,33,B,d5,h5,89,inaccuracy,69.2
STOCKFISH_vs_UNIFORM.pgn,641,34,W,e5,e5,0,ok,100.0
STOCKFISH_vs_UNIFORM.pgn,641,35,B,b5,h5,95,inaccuracy,67.8
STOCKFISH_vs_UNIFORM.pgn,641,36,W,Ng3,axb5,13,ok,93.9
STOCKFISH_vs_UNIFORM.pgn,641,37,B,Rb6,Nb4,23,ok,89.7
STOCKFISH_vs_UNIFORM.pgn,641,38,W,Kf1,Nh3,98,inaccuracy,67.1
STOCKFISH_vs_UNIFORM.pgn,641,39,B,bxa4,h5,154,mistake,56.5
STOCKFISH_vs_UNIFORM.pgn,641,40,W,gxf5,Qxf5,14,ok,93.5
STOCKFISH_vs_UNIFORM.pgn,641,41,B,Rb3,g4,2,ok,99.0
STOCKFISH_vs_UNIFORM.pgn,641,42,W,Qe2,Nh3,130,mistake,60.6
STOCKFISH_vs_UNIFORM.pgn,641,43,B,c5,g4,229,blunder,46.6
STOCKFISH_vs_UNIFORM.pgn,641,44,W,Qh5+,Be3,123,mistake,61.9
STOCKFISH_vs_UNIFORM.pgn,641,45,B,Kd7,Kd7,185,mistake,51.9
STOCKFISH_vs_UNIFORM.pgn,641,46,W,Qf7,Nh3,247,blunder,44.7
STOCKFISH_vs_UNIFORM.pgn,641,47,B,Kc6,Nf6,0,ok,100.0
STOCKFISH_vs_UNIFORM.pgn,641,48,W,Qe6+,Bf3,0,ok,100.0
STOCKFISH_vs_UNIFORM.pgn,641,49,B,Kb5,Kc7,398,blunder,33.4
STOCKFISH_vs_UNIFORM.pgn,641,50,W,N1e2,c4+,455,blunder,30.5
STOCKFISH_vs_UNIFORM.pgn,641,51,B,Nb8,c4,203,blunder,49.6
STOCKFISH_vs_UNIFORM.pgn,641,52,W,c4+,c4+,195,mistake,50.6
STOCKFISH_vs_UNIFORM.pgn,641,53,B,dxc4,dxc4,0,ok,100.0
STOCKFISH_vs_UNIFORM.pgn,641,54,W,Nc3+,Rxa4,0,ok,100.0
STOCKFISH_vs_UNIFORM.pgn,641,55,B,Kb4,Rxc3,98876,blunder,0.2
STOCKFISH_vs_UNIFORM.pgn,641,56,W,Rxa4#,Rxa4#,200000,blunder,0.1
STOCKFISH_vs_UNIFORM.pgn,642,0,W,b4,e4,85,inaccuracy,70.2
STOCKFISH_vs_UNIFORM.pgn,642,1,B,d5,e5,25,ok,88.9
STOCKFISH_vs_UNIFORM.pgn,642,2,W,Nf3,Nf3,0,ok,100.0
STOCKFISH_vs_UNIFORM.pgn,642,3,B,c6,e6,18,ok,91.7
STOCKFISH_vs_UNIFORM.pgn,642,4,W,d4,Bb2,58,inaccuracy,77.5
STOCKFISH_vs_UNIFORM.pgn,642,5,B,Bg4,a5,118,mistake,62.9
STOCKFISH_vs_UNIFORM.pgn,642,6,W,h3,Bb2,36,ok,84.7
STOCKFISH_vs_UNIFORM.pgn,642,7,B,e6,Bf5,534,blunder,27.2
STOCKFISH_vs_UNIFORM.pgn,642,8,W,hxg4,hxg4,11,ok,94.8
STOCKFISH_vs_UNIFORM.pgn,642,9,B,Bxb4+,Bxb4+,0,ok,100.0
STOCKFISH_vs_UNIFORM.pgn,642,10,W,c3,c3,0,ok,100.0
STOCKFISH_vs_UNIFORM.pgn,642,11,B,Na6,Bd6,55,inaccuracy,78.4
STOCKFISH_vs_UNIFORM.pgn,642,12,W,e4,g5,138,mistake,59.2
STOCKFISH_vs_UNIFORM.pgn,642,13,B,Be7,dxe4,155,mistake,56.3
STOCKFISH_vs_UNIFORM.pgn,642,14,W,Bxa6,exd5,40,ok,83.3
STOCKFISH_vs_UNIFORM.pgn,642,15,B,Rb8,bxa6,143,mistake,58.3
STOCKFISH_vs_UNIFORM.pgn,642,16,W,Nbd2,exd5,34,ok,85.5
STOCKFISH_vs_UNIFORM.pgn,642,17,B,f5,bxa6,160,mistake,55.6
STOCKFISH_vs_UNIFORM.pgn,642,18,W,Bf1,gxf5,65,inaccuracy,75.5
STOCKFISH_vs_UNIFORM.pgn,642,19,B,Bf6,Qa5,131,mistake,60.4
STOCKFISH_vs_UNIFORM.pgn,642,20,W,exf5,gxf5,39,ok,83.7
STOCKFISH_vs_UNIFORM.pgn,642,21,B,Be7,exf5,42,ok,82.6
STOCKFISH_vs_UNIFORM.pgn,642,22,W,Qe2,g5,105,mistake,65.6
STOCKFISH_vs_UNIFORM.pgn,643,0,W,h3,e4,106,mistake,65.4
STOCKFISH_vs_UNIFORM.pgn,643,1,B,b6,e5,49,ok,80.3
STOCKFISH_vs_UNIFORM.pgn,643,2,W,e4,d4,0,ok,100.0
STOCKFISH_vs_UNIFORM.pgn,643,3,B,f6,Bb7,125,mistake,61.5
STOCKFISH_vs_UNIFORM.pgn,643,4,W,d4,d4,0,ok,100.0
STOCKFISH_vs_UNIFORM.pgn,643,5,B,Bb7,a6,12,ok,94.3
STOCKFISH_vs_UNIFORM.pgn,643,6,W,Nc3,Nc3,0,ok,100.0
STOCKFISH_vs_UNIFORM.pgn,643,7,B,d5,e6,143,mistake,58.3
STOCKFISH_vs_UNIFORM.pgn,643,8,W,Nxd5,exd5,65,inaccuracy,75.5
STOCKFISH_vs_UNIFORM.pgn,643,9,B,a5,f5,84,inaccuracy,70.4
STOCKFISH_vs_UNIFORM.pgn,643,10,W,Bc4,Bc4,37,ok,84.4
STOCKFISH_vs_UNIFORM.pgn,643,11,B,Nd7,e6,231,blunder,46.4
STOCKFISH_vs_UNIFORM.pgn,643,12,W,Nf3,Bf4,80,inaccuracy,71.4
STOCKFISH_vs_UNIFORM.pgn,643,13,B,Qc8,c6,115,mistake,63.5
STOCKFISH_vs_UNIFORM.pgn,643,14,W,a4,Bf4,64,inaccuracy,75.8
STOCKFISH_vs_UNIFORM.pgn,643,15,B,g6,e5,107,mistake,65.1
STOCKFISH_vs_UNIFORM.pgn,643,16,W,Bf4,O-O,0,ok,100.0
STOCKFISH_vs_UNIFORM.pgn,643,17,B,Bxd5,Bxd5,0,ok,100.0
STOCKFISH_vs_UNIFORM.pgn,643,18,W,Bd3,Bxd5,659,blunder,23.3
STOCKFISH_vs_UNIFORM.pgn,643,19,B,Nh6,Bb7,588,blunder,25.4
STOCKFISH_vs_UNIFORM.pgn,643,20,W,exd5,exd5,0,ok,100.0
STOCKFISH_vs_UNIFORM.pgn,643,21,B,b5,Nf5,81,inaccuracy,71.2
STOCKFISH_vs_UNIFORM.pgn,643,22,W,O-O,axb5,131,mistake,60.4
STOCKFISH_vs_UNIFORM.pgn,643,23,B,Qd8,bxa4,117,mistake,63.1
STOCKFISH_vs_UNIFORM.pgn,643,24,W,axb5,axb5,0,ok,100.0
STOCKFISH_vs_UNIFORM.pgn,643,25,B,Ng8,Nb6,125,mistake,61.5
STOCKFISH_vs_UNIFORM.pgn,643,26,W,c4,c4,83,inaccuracy,70.7
STOCKFISH_vs_UNIFORM.pgn,643,27,B,Qc8,Bh6,52,inaccuracy,79.4
STOCKFISH_vs_UNIFORM.pgn,643,28,W,Qc1,Bh2,65,inaccuracy,75.5
STOCKFISH_vs_UNIFORM.pgn,643,29,B,c5,Bh6,167,mistake,54.5
STOCKFISH_vs_UNIFORM.pgn,643,30,W,Re1,bxc6,202,blunder,49.8
STOCKFISH_vs_UNIFORM.pgn,643,31,B,Qc7,cxd4,349,blunder,36.4
STOCKFISH_vs_UNIFORM.pgn,643,32,W,Qe3,Bxc7,264,blunder,43.1
STOCKFISH_vs_UNIFORM.pgn,643,33,B,h5,Qb6,311,blunder,39.1
STOCKFISH_vs_UNIFORM.pgn,643,34,W,Bxg6+,Bxc7,88,inaccuracy,69.4
STOCKFISH_vs_UNIFORM.pgn,643,35,B,Kd8,Kd8,0,ok,100.0
STOCKFISH_vs_UNIFORM.pgn,643,36,W,Ra3,d6,145,mistake,58.0
STOCKFISH_vs_UNIFORM.pgn,643,37,B,Qb6,Qb6,7,ok,96.6
STOCKFISH_vs_UNIFORM.pgn,643,38,W,d6,d6,0,ok,100.0
STOCKFISH_vs_UNIFORM.pgn,643,39,B,Ra6,Rb8,17,ok,92.2
STOCKFISH_vs_UNIFORM.pgn,643,40,W,dxc5,g3,48,ok,80.6
STOCKFISH_vs_UNIFORM.pgn,643,41,B,Bg7,e5,125,mistake,61.5
STOCKFISH_vs_UNIFORM.pgn,643,42,W,Nd4,dxe7+,13,ok,93.9
STOCKFISH_vs_UNIFORM.pgn,644,0,W,e4,e4,0,ok,100.0
STOCKFISH_vs_UNIFORM.pgn,644,1,B,Nf6,e5,53,inaccuracy,79.1
STOCKFISH_vs_UNIFORM.pgn,644,2,W,Qe2,e5,144,mistake,58.1
STOCKFISH_vs_UNIFORM.pgn,644,3,B,e5,e5,0,ok,100.0
STOCKFISH_vs_UNIFORM.pgn,644,4,W,c4,d4,29,ok,87.3
STOCKFISH_vs_UNIFORM.pgn,644,5,B,Bc5,Nc6,0,ok,100.0
STOCKFISH_vs_UNIFORM.pgn,644,6,W,a3,Nc3,17,ok,92.2
STOCKFISH_vs_UNIFORM.pgn,644,7,B,Qe7,Nc6,38,ok,84.0
STOCKFISH_vs_UNIFORM.pgn,644,8,W,b4,h3,30,ok,87.0
STOCKFISH_vs_UNIFORM.pgn,644,9,B,b6,Bd4,449,blunder,30.8
STOCKFISH_vs_UNIFORM.pgn,644,10,W,bxc5,bxc5,0,ok,100.0
STOCKFISH_vs_UNIFORM.pgn,644,11,B,Ng4,Nc6,176,mistake,53.2
STOCKFISH_vs_UNIFORM.pgn,644,12,W,Nf3,Qxg4,186,mistake,51.8
STOCKFISH_vs_UNIFORM.pgn,644,13,B,Qg5,bxc5,324,blunder,38.2
STOCKFISH_vs_UNIFORM.pgn,644,14,W,Qd1,Nxg5,250,blunder,44.4
STOCKFISH_vs_UNIFORM.pgn,644,15,B,b5,Qe7,175,mistake,53.3
STOCKFISH_vs_UNIFORM.pgn,644,16,W,d3,Nxg5,148,mistake,57.5
STOCKFISH_vs_UNIFORM.pgn,644,17,B,b4,Qg6,158,mistake,55.9
STOCKFISH_vs_UNIFORM.pgn,644,18,W,h3,Nxg5,144,mistake,58.1
STOCKFISH_vs_UNIFORM.pgn,644,19,B,Qxc1,Nxf2,195,mistake,50.6
STOCKFISH_vs_UNIFORM.pgn,644,20,W,hxg4,Qxc1,438,blunder,31.3
STOCKFISH_vs_UNIFORM.pgn,644,21,B,Qc3+,Qb2,230,blunder,46.5
STOCKFISH_vs_UNIFORM.pgn,644,22,W,Nxc3,Nxc3,7,ok,96.6
STOCKFISH_vs_UNIFORM.pgn,644,23,B,Bb7,bxc3,207,blunder,49.1
STOCKFISH_vs_UNIFORM.pgn,644,24,W,Nb5,axb4,5,ok,97.6
STOCKFISH_vs_UNIFORM.pgn,645,0,W,b3,e4,54,inaccuracy,78.7
STOCKFISH_vs_UNIFORM.pgn,645,1,B,b5,e5,44,ok,82.0
STOCKFISH_vs_UNIFORM.pgn,645,2,W,Nf3,e4,0,ok,100.0
STOCKFISH_vs_UNIFORM.pgn,645,3,B,Na6,a6,104,mistake,65.8
STOCKFISH_vs_UNIFORM.pgn,645,4,W,Bb2,e4,89,inaccuracy,69.2
STOCKFISH_vs_UNIFORM.pgn,645,5,B,d6,Nf6,89,inaccuracy,69.2
STOCKFISH_vs_UNIFORM.pgn,645,6,W,e3,e4,28,ok,87.7
STOCKFISH_vs_UNIFORM.pgn,645,7,B,f6,c6,267,blunder,42.8
STOCKFISH_vs_UNIFORM.pgn,645,8,W,Nc3,Bxb5+,229,blunder,46.6
STOCKFISH_vs_UNIFORM.pgn,645,9,B,Qd7,c6,153,mistake,56.7
STOCKFISH_vs_UNIFORM.pgn,645,10,W,Nxb5,Bxb5,86,inaccuracy,69.9
STOCKFISH_vs_UNIFORM.pgn,645,11,B,Qc6,e5,101,mistake,66.4
STOCKFISH_vs_UNIFORM.pgn,645,12,W,Nfd4,d4,124,mistake,61.7
STOCKFISH_vs_UNIFORM.pgn,645,13,B,g6,Qb7,518,blunder,27.9
STOCKFISH_vs_UNIFORM.pgn,645,14,W,Nc3,Nxc6,406,blunder,33.0
STOCKFISH_vs_UNIFORM.pgn,645,15,B,Qe4,Qb7,537,blunder,27.1
STOCKFISH_vs_UNIFORM.pgn,645,16,W,Bb5+,Bb5+,22,ok,90.1
STOCKFISH_vs_UNIFORM.pgn,645,17,B,Qc6,c6,172,mistake,53.8
STOCKFISH_vs_UNIFORM.pgn,645,18,W,Qf3,Bxc6+,67,inaccuracy,74.9
STOCKFISH_vs_UNIFORM.pgn,645,19,B,Nc5,Qd7,138,mistake,59.2
STOCKFISH_vs_UNIFORM.pgn,645,20,W,Nxc6,Qxc6+,298,blunder,40.2
STOCKFISH_vs_UNIFORM.pgn,645,21,B,Ba6,Be6,99161,blunder,0.2
STOCKFISH_vs_UNIFORM.pgn,645,22,W,Ne5+,Bxa6,0,ok,100.0
STOCKFISH_vs_UNIFORM.pgn,646,0,W,f4,e4,69,inaccuracy,74.3
STOCKFISH_vs_UNIFORM.pgn,646,1,B,Nh6,d5,39,ok,83.7
STOCKFISH_vs_UNIFORM.pgn,646,2,W,e3,Nf3,1,ok,99.5
STOCKFISH_vs_UNIFORM.pgn,646,3,B,Rg8,d5,107,mistake,65.1
STOCKFISH_vs_UNIFORM.pgn,646,4,W,Nf3,c4,2,ok,99.0
STOCKFISH_vs_UNIFORM.pgn,646,5,B,a5,d5,47,ok,81.0
STOCKFISH_vs_UNIFORM.pgn,646,6,W,d4,d4,0,ok,100.0
STOCKFISH_vs_UNIFORM.pgn,646,7,B,Ra6,d5,163,mistake,55.1
STOCKFISH_vs_UNIFORM.pgn,646,8,W,c4,Bxa6,75,inaccuracy,72.7
STOCKFISH_vs_UNIFORM.pgn,646,9,B,Rc6,Rg6,102,mistake,66.2
STOCKFISH_vs_UNIFORM.pgn,646,10,W,e4,Bd3,0,ok,100.0
STOCKFISH_vs_UNIFORM.pgn,646,11,B,d5,Rh8,109,mistake,64.7
STOCKFISH_vs_UNIFORM.pgn,646,12,W,exd5,cxd5,115,mistake,63.5
STOCKFISH_vs_UNIFORM.pgn,646,13,B,Qd6,Rg6,207,blunder,49.1
STOCKFISH_vs_UNIFORM.pgn,646,14,W,Bd2,dxc6,47,ok,81.0
STOCKFISH_vs_UNIFORM.pgn,646,15,B,Qxf4,Nf5,301,blunder,39.9
STOCKFISH_vs_UNIFORM.pgn,646,16,W,Bxf4,Bxf4,93,inaccuracy,68.3
STOCKFISH_vs_UNIFORM.pgn,646,17,B,b6,g5,140,mistake,58.8
STOCKFISH_vs_UNIFORM.pgn,646,18,W,dxc6,dxc6,2,ok,99.0
STOCKFISH_vs_UNIFORM.pgn,647,0,W,a3,e4,47,ok,81.0
STOCKFISH_vs_UNIFORM.pgn,647,1,B,h5,e5,93,inaccuracy,68.3
STOCKFISH_vs_UNIFORM.pgn,647,2,W,Nc3,d4,77,inaccuracy,72.2
STOCKFISH_vs_UNIFORM.pgn,647,3,B,b5,d5,220,blunder,47.6
STOCKFISH_vs_UNIFORM.pgn,647,4,W,Nxb5,e4,35,ok,85.1
STOCKFISH_vs_UNIFORM.pgn,647,5,B,Bb7,d5,3,ok,98.5
STOCKFISH_vs_UNIFORM.pgn,647,6,W,e3,d4,34,ok,85.5
STOCKFISH_vs_UNIFORM.pgn,647,7,B,f5,a6,95,inaccuracy,67.8
STOCKFISH_vs_UNIFORM.pgn,647,8,W,Nf3,c4,47,ok,81.0
STOCKFISH_vs_UNIFORM.pgn,647,9,B,Rh7,a6,89,inaccuracy,69.2
STOCKFISH_vs_UNIFORM.pgn,647,10,W,Be2,h4,52,inaccuracy,79.4
STOCKFISH_vs_UNIFORM.pgn,647,11,B,Nc6,e6,351,blunder,36.3
STOCKFISH_vs_UNIFORM.pgn,647,12,W,d3,Ng5,74,inaccuracy,73.0
STOCKFISH_vs_UNIFORM.pgn,647,13,B,Rc8,e6,118,mistake,62.9
STOCKFISH_vs_UNIFORM.pgn,647,14,W,d4,e4,57,inaccuracy,77.8
STOCKFISH_vs_UNIFORM.pgn,647,15,B,Ra8,e6,176,mistake,53.2
